Options:
Model:                           Discrete: Dependent
Tree File Name:                  an.treeS_hh_new.nex
Data File Name:                  hh_alt_pol.bin2.txt
Log File Name:                   DEP_pol2_alt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3967388577
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10100000
Burn in:                         100000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   DEP_pol2_alt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,0.50) 
Tree Information
     Trees:                      1000
     Taxa:                       120
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
4446000	-123.410567	1000	2	0	'0 0 1 0 0 0 1 1 	D	0.047794	0.047794	0.210577	0.047794	0.047794	0.047794	0.210577	0.210577	0.000335	0.000581	0.400890	0.598194	0.342899	
4447000	-129.928399	53	1	1	'0 0 0 0 0 0 0 Z 	D	0.147412	0.147412	0.147412	0.147412	0.147412	0.147412	0.147412	0.000000	0.100632	0.008817	0.890056	0.000495	0.083778	
4448000	-131.562870	666	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.239694	0.239694	0.239694	0.239694	0.000000	0.239694	0.239694	0.000000	0.432807	0.000000	0.567193	0.483425	
4449000	-128.525129	181	1	1	'0 0 0 0 0 Z 0 0 	D	0.203174	0.203174	0.203174	0.203174	0.203174	0.000000	0.203174	0.203174	0.237564	0.121919	0.226702	0.413815	0.353010	
4450000	-128.248210	319	1	1	'0 0 0 0 0 Z 0 0 	D	0.203467	0.203467	0.203467	0.203467	0.203467	0.000000	0.203467	0.203467	0.254932	0.121473	0.258337	0.365258	0.476945	
4451000	-127.955620	959	1	1	'0 0 0 0 0 Z 0 0 	D	0.193024	0.193024	0.193024	0.193024	0.193024	0.000000	0.193024	0.193024	0.217725	0.103289	0.246745	0.432241	0.156941	
4452000	-127.007604	725	1	0	'0 0 0 0 0 0 0 0 	I	0.119350	0.119350	0.119350	0.119350	0.119350	0.119350	0.119350	0.119350	0.040679	0.001566	0.922253	0.035502	0.154212	
4453000	-129.664420	649	1	1	'0 0 0 0 0 Z 0 0 	D	0.229659	0.229659	0.229659	0.229659	0.229659	0.000000	0.229659	0.229659	0.253417	0.185464	0.209841	0.351277	0.410551	
4454000	-125.883169	470	1	0	'0 0 0 0 0 0 0 0 	I	0.121502	0.121502	0.121502	0.121502	0.121502	0.121502	0.121502	0.121502	0.025266	0.000438	0.957676	0.016620	0.340869	
4455000	-126.160870	208	1	0	'0 0 0 0 0 0 0 0 	I	0.149441	0.149441	0.149441	0.149441	0.149441	0.149441	0.149441	0.149441	0.087149	0.001929	0.891193	0.019729	0.344785	
4456000	-129.122162	840	1	2	'0 0 0 0 Z Z 0 0 	D	0.150544	0.150544	0.150544	0.150544	0.000000	0.000000	0.150544	0.150544	0.564335	0.088631	0.000000	0.347033	0.381374	
4457000	-133.602159	823	1	4	'0 Z 0 0 Z Z Z 0 	D	0.310659	0.000000	0.310659	0.310659	0.000000	0.000000	0.000000	0.310659	0.035043	0.964956	0.000000	0.000001	0.453446	
4458000	-128.412891	339	1	1	'0 0 0 0 0 Z 0 0 	D	0.200029	0.200029	0.200029	0.200029	0.200029	0.000000	0.200029	0.200029	0.266720	0.175364	0.268462	0.289454	0.486049	
4459000	-129.964694	292	1	1	'0 0 0 0 0 0 0 Z 	D	0.150247	0.150247	0.150247	0.150247	0.150247	0.150247	0.150247	0.000000	0.168047	0.007926	0.823831	0.000196	0.186236	
4460000	-128.371899	302	1	1	'0 0 0 0 0 Z 0 0 	D	0.201732	0.201732	0.201732	0.201732	0.201732	0.000000	0.201732	0.201732	0.254818	0.103097	0.234106	0.407980	0.351490	
4461000	-129.705971	435	1	1	'0 0 0 0 0 0 Z 0 	D	0.159727	0.159727	0.159727	0.159727	0.159727	0.159727	0.000000	0.159727	0.265215	0.019311	0.678861	0.036614	0.240415	
4462000	-126.882564	606	1	0	'0 0 0 0 0 0 0 0 	I	0.103208	0.103208	0.103208	0.103208	0.103208	0.103208	0.103208	0.103208	0.008720	0.000256	0.962754	0.028270	0.073646	
4463000	-127.933895	33	1	0	'0 0 0 0 0 0 0 0 	I	0.124770	0.124770	0.124770	0.124770	0.124770	0.124770	0.124770	0.124770	0.033731	0.000883	0.940753	0.024633	0.241855	
4464000	-131.595906	161	1	3	'0 0 0 0 Z Z 0 Z 	D	0.231019	0.231019	0.231019	0.231019	0.000000	0.000000	0.231019	0.000000	0.979979	0.019928	0.000000	0.000093	0.265380	
4465000	-129.076396	895	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.162037	0.162037	0.162037	0.000000	0.000000	0.162037	0.162037	0.000000	0.199498	0.000000	0.800502	0.111528	
4466000	-125.365170	805	2	2	'Z 1 0 1 Z 1 0 0 	D	0.000000	0.058179	0.227726	0.058179	0.000000	0.058179	0.227726	0.227726	0.004417	0.002400	0.695739	0.297444	0.327829	
4467000	-128.914966	948	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.207819	0.207819	0.207819	0.000000	0.000000	0.207819	0.207819	0.000000	0.300935	0.000000	0.699065	0.202087	
4468000	-129.403531	599	1	2	'0 0 0 0 Z Z 0 0 	D	0.142993	0.142993	0.142993	0.142993	0.000000	0.000000	0.142993	0.142993	0.447377	0.087789	0.000000	0.464834	0.219758	
4469000	-127.333224	242	1	0	'0 0 0 0 0 0 0 0 	I	0.138385	0.138385	0.138385	0.138385	0.138385	0.138385	0.138385	0.138385	0.052371	0.001314	0.923149	0.023166	0.067735	
4470000	-130.791606	158	1	3	'0 0 0 0 Z Z 0 Z 	D	0.165996	0.165996	0.165996	0.165996	0.000000	0.000000	0.165996	0.000000	0.994274	0.005719	0.000000	0.000007	0.350778	
4471000	-132.978115	10	1	0	'0 0 0 0 0 0 0 0 	I	0.061392	0.061392	0.061392	0.061392	0.061392	0.061392	0.061392	0.061392	0.000263	0.000000	0.998615	0.001122	0.265325	
4472000	-127.836948	574	1	1	'0 0 0 0 Z 0 0 0 	D	0.144690	0.144690	0.144690	0.144690	0.000000	0.144690	0.144690	0.144690	0.834132	0.030337	0.091194	0.044337	0.083952	
4473000	-132.030356	165	1	3	'0 0 0 0 Z Z 0 Z 	D	0.152346	0.152346	0.152346	0.152346	0.000000	0.000000	0.152346	0.000000	0.981894	0.018017	0.000000	0.000089	0.183217	
4474000	-129.039844	583	1	0	'0 0 0 0 0 0 0 0 	I	0.160746	0.160746	0.160746	0.160746	0.160746	0.160746	0.160746	0.160746	0.151295	0.010169	0.785724	0.052812	0.290939	
4475000	-130.285471	58	1	1	'0 0 0 Z 0 0 0 0 	D	0.191263	0.191263	0.191263	0.000000	0.191263	0.191263	0.191263	0.191263	0.044613	0.000687	0.851560	0.103140	0.178201	
4476000	-129.216522	253	1	0	'0 0 0 0 0 0 0 0 	I	0.092391	0.092391	0.092391	0.092391	0.092391	0.092391	0.092391	0.092391	0.012049	0.000132	0.977086	0.010732	0.341722	
4477000	-129.959656	947	1	2	'0 0 0 0 0 Z 0 Z 	D	0.169926	0.169926	0.169926	0.169926	0.169926	0.000000	0.169926	0.000000	0.346870	0.005765	0.647341	0.000024	0.058151	
4478000	-128.695563	822	1	0	'0 0 0 0 0 0 0 0 	I	0.110334	0.110334	0.110334	0.110334	0.110334	0.110334	0.110334	0.110334	0.030044	0.000954	0.939165	0.029837	0.273110	
4479000	-127.814605	823	1	1	'0 0 0 0 Z 0 0 0 	D	0.171496	0.171496	0.171496	0.171496	0.000000	0.171496	0.171496	0.171496	0.865820	0.037242	0.046524	0.050414	0.446585	
4480000	-127.938344	787	1	0	'0 0 0 0 0 0 0 0 	I	0.157198	0.157198	0.157198	0.157198	0.157198	0.157198	0.157198	0.157198	0.119550	0.011451	0.793039	0.075960	0.226137	
4481000	-128.269430	445	1	2	'0 0 0 0 Z Z 0 0 	D	0.164146	0.164146	0.164146	0.164146	0.000000	0.000000	0.164146	0.164146	0.542040	0.108729	0.000000	0.349232	0.214993	
4482000	-130.034628	758	1	1	'0 0 0 0 Z 0 0 0 	D	0.210629	0.210629	0.210629	0.210629	0.000000	0.210629	0.210629	0.210629	0.791104	0.072781	0.056385	0.079730	0.199741	
4483000	-127.773556	683	1	1	'0 0 0 0 0 Z 0 0 	D	0.163101	0.163101	0.163101	0.163101	0.163101	0.000000	0.163101	0.163101	0.192719	0.066676	0.210894	0.529711	0.292995	
4484000	-128.185631	667	1	1	'0 0 0 0 0 Z 0 0 	D	0.161987	0.161987	0.161987	0.161987	0.161987	0.000000	0.161987	0.161987	0.195102	0.055688	0.290540	0.458670	0.188132	
4485000	-128.823654	792	1	0	'0 0 0 0 0 0 0 0 	I	0.110942	0.110942	0.110942	0.110942	0.110942	0.110942	0.110942	0.110942	0.018024	0.000454	0.957419	0.024102	0.126385	
4486000	-128.955655	906	1	2	'0 0 0 0 Z Z 0 0 	D	0.177460	0.177460	0.177460	0.177460	0.000000	0.000000	0.177460	0.177460	0.353914	0.164316	0.000000	0.481770	0.185714	
4487000	-127.533697	418	1	1	'0 0 0 0 Z 0 0 0 	D	0.164700	0.164700	0.164700	0.164700	0.000000	0.164700	0.164700	0.164700	0.831116	0.049048	0.053350	0.066485	0.357425	
4488000	-127.774396	326	1	0	'0 0 0 0 0 0 0 0 	I	0.136617	0.136617	0.136617	0.136617	0.136617	0.136617	0.136617	0.136617	0.085951	0.007022	0.838524	0.068503	0.470773	
4489000	-127.497650	927	1	0	'0 0 0 0 0 0 0 0 	I	0.114098	0.114098	0.114098	0.114098	0.114098	0.114098	0.114098	0.114098	0.042988	0.001748	0.917948	0.037316	0.173672	
4490000	-127.575089	242	1	1	'0 0 0 0 0 Z 0 0 	D	0.174153	0.174153	0.174153	0.174153	0.174153	0.000000	0.174153	0.174153	0.247882	0.052073	0.304454	0.395591	0.205705	
4491000	-131.089664	529	1	1	'0 0 0 Z 0 0 0 0 	D	0.114494	0.114494	0.114494	0.000000	0.114494	0.114494	0.114494	0.114494	0.040355	0.000617	0.907433	0.051595	0.293092	
4492000	-129.789152	710	1	2	'0 0 0 0 Z Z 0 0 	D	0.222814	0.222814	0.222814	0.222814	0.000000	0.000000	0.222814	0.222814	0.376980	0.212161	0.000000	0.410859	0.263698	
4493000	-130.395673	280	1	1	'0 0 0 0 0 0 Z 0 	D	0.120308	0.120308	0.120308	0.120308	0.120308	0.120308	0.000000	0.120308	0.125177	0.005330	0.841750	0.027742	0.370128	
4494000	-128.919177	105	1	2	'0 0 0 0 Z Z 0 0 	D	0.205274	0.205274	0.205274	0.205274	0.000000	0.000000	0.205274	0.205274	0.360772	0.210152	0.000000	0.429076	0.192450	
4495000	-128.639977	63	1	3	'0 0 0 0 Z Z Z 0 	D	0.155062	0.155062	0.155062	0.155062	0.000000	0.000000	0.000000	0.155062	0.728612	0.271386	0.000000	0.000002	0.237944	
4496000	-129.581660	810	1	1	'0 0 0 Z 0 0 0 0 	D	0.187553	0.187553	0.187553	0.000000	0.187553	0.187553	0.187553	0.187553	0.082361	0.003414	0.795942	0.118283	0.259713	
4497000	-128.502008	907	1	1	'0 0 0 0 Z 0 0 0 	D	0.144372	0.144372	0.144372	0.144372	0.000000	0.144372	0.144372	0.144372	0.795009	0.020634	0.123338	0.061019	0.463507	
4498000	-129.001564	8	1	2	'0 0 0 0 Z 0 Z 0 	I	0.143066	0.143066	0.143066	0.143066	0.000000	0.143066	0.000000	0.143066	0.945190	0.054800	0.000009	0.000001	0.056081	
4499000	-128.600736	338	1	2	'0 0 0 0 Z Z 0 0 	D	0.171121	0.171121	0.171121	0.171121	0.000000	0.000000	0.171121	0.171121	0.384540	0.152024	0.000000	0.463436	0.181764	
4500000	-128.600192	510	1	0	'0 0 0 0 0 0 0 0 	I	0.126209	0.126209	0.126209	0.126209	0.126209	0.126209	0.126209	0.126209	0.030907	0.000942	0.939516	0.028634	0.386283	
4501000	-133.025873	932	1	4	'Z 0 0 0 Z Z Z 0 	I	0.000000	0.162485	0.162485	0.162485	0.000000	0.000000	0.000000	0.162485	0.000000	0.999995	0.000000	0.000005	0.092367	
4502000	-129.616106	446	1	2	'0 0 0 0 Z 0 Z 0 	I	0.147565	0.147565	0.147565	0.147565	0.000000	0.147565	0.000000	0.147565	0.938109	0.061885	0.000006	0.000000	0.076303	
4503000	-129.488628	868	1	1	'0 0 0 0 Z 0 0 0 	D	0.139281	0.139281	0.139281	0.139281	0.000000	0.139281	0.139281	0.139281	0.760969	0.047671	0.130457	0.060904	0.261597	
4504000	-128.225110	161	1	1	'0 0 0 0 0 Z 0 0 	D	0.222765	0.222765	0.222765	0.222765	0.222765	0.000000	0.222765	0.222765	0.202645	0.161567	0.156355	0.479434	0.406976	
4505000	-129.780955	294	1	1	'0 0 0 0 0 0 0 Z 	D	0.131274	0.131274	0.131274	0.131274	0.131274	0.131274	0.131274	0.000000	0.052596	0.000409	0.946993	0.000001	0.466666	
4506000	-128.826860	577	1	3	'0 0 0 0 Z Z Z 0 	D	0.154538	0.154538	0.154538	0.154538	0.000000	0.000000	0.000000	0.154538	0.558339	0.441659	0.000000	0.000002	0.156974	
4507000	-124.807702	536	2	1	'0 0 1 0 Z 0 1 1 	D	0.061863	0.061863	0.350016	0.061863	0.000000	0.061863	0.350016	0.350016	0.005596	0.003545	0.688335	0.302524	0.337293	
4508000	-128.613591	296	1	2	'0 0 0 0 Z 0 Z 0 	I	0.164013	0.164013	0.164013	0.164013	0.000000	0.164013	0.000000	0.164013	0.960349	0.039648	0.000003	0.000000	0.439329	
4509000	-127.837171	871	1	1	'0 0 0 0 0 Z 0 0 	D	0.201056	0.201056	0.201056	0.201056	0.201056	0.000000	0.201056	0.201056	0.255714	0.117692	0.295367	0.331227	0.281701	
4510000	-128.898058	554	1	1	'0 0 0 0 0 Z 0 0 	D	0.191549	0.191549	0.191549	0.191549	0.191549	0.000000	0.191549	0.191549	0.217500	0.126357	0.243105	0.413038	0.489987	
4511000	-129.209045	884	1	1	'0 0 0 0 0 Z 0 0 	D	0.215353	0.215353	0.215353	0.215353	0.215353	0.000000	0.215353	0.215353	0.234908	0.163681	0.200029	0.401381	0.166921	
4512000	-127.878038	296	1	1	'0 0 0 0 0 Z 0 0 	D	0.201453	0.201453	0.201453	0.201453	0.201453	0.000000	0.201453	0.201453	0.227106	0.125660	0.228081	0.419153	0.308313	
4513000	-128.356084	524	1	1	'0 0 0 0 0 Z 0 0 	D	0.159946	0.159946	0.159946	0.159946	0.159946	0.000000	0.159946	0.159946	0.182074	0.042582	0.295524	0.479820	0.172729	
4514000	-129.458199	937	1	2	'0 0 0 0 Z Z 0 0 	D	0.189699	0.189699	0.189699	0.189699	0.000000	0.000000	0.189699	0.189699	0.353021	0.186155	0.000000	0.460824	0.103946	
4515000	-128.679038	909	1	1	'0 0 0 Z 0 0 0 0 	D	0.140228	0.140228	0.140228	0.000000	0.140228	0.140228	0.140228	0.140228	0.004583	0.000003	0.976785	0.018629	0.331012	
4516000	-128.562338	262	1	0	'0 0 0 0 0 0 0 0 	I	0.099369	0.099369	0.099369	0.099369	0.099369	0.099369	0.099369	0.099369	0.007669	0.000066	0.983738	0.008526	0.065782	
4517000	-129.230728	86	1	2	'0 0 0 0 Z Z 0 0 	D	0.167751	0.167751	0.167751	0.167751	0.000000	0.000000	0.167751	0.167751	0.408817	0.120662	0.000000	0.470521	0.165950	
4518000	-129.062315	980	1	1	'0 0 0 0 Z 0 0 0 	D	0.166566	0.166566	0.166566	0.166566	0.000000	0.166566	0.166566	0.166566	0.823328	0.037789	0.081889	0.056994	0.171590	
4519000	-128.167458	254	1	0	'0 0 0 0 0 0 0 0 	I	0.146524	0.146524	0.146524	0.146524	0.146524	0.146524	0.146524	0.146524	0.197713	0.014946	0.732004	0.055336	0.052753	
4520000	-128.417747	301	1	0	'0 0 0 0 0 0 0 0 	I	0.132286	0.132286	0.132286	0.132286	0.132286	0.132286	0.132286	0.132286	0.092028	0.009923	0.810644	0.087405	0.323457	
4521000	-128.869178	144	1	0	'0 0 0 0 0 0 0 0 	I	0.085768	0.085768	0.085768	0.085768	0.085768	0.085768	0.085768	0.085768	0.001625	0.000006	0.994804	0.003565	0.226442	
4522000	-128.575767	636	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.237456	0.237456	0.237456	0.000000	0.000000	0.237456	0.237456	0.000000	0.377775	0.000000	0.622225	0.340163	
4523000	-127.813827	899	1	0	'0 0 0 0 0 0 0 0 	I	0.103328	0.103328	0.103328	0.103328	0.103328	0.103328	0.103328	0.103328	0.012613	0.000123	0.977710	0.009554	0.278846	
4524000	-129.111198	743	1	1	'0 0 0 Z 0 0 0 0 	D	0.164122	0.164122	0.164122	0.000000	0.164122	0.164122	0.164122	0.164122	0.084550	0.003523	0.808481	0.103446	0.362301	
4525000	-128.084189	940	1	2	'0 0 0 0 Z Z 0 0 	D	0.178622	0.178622	0.178622	0.178622	0.000000	0.000000	0.178622	0.178622	0.439444	0.148594	0.000000	0.411961	0.408470	
4526000	-128.291774	381	1	0	'0 0 0 0 0 0 0 0 	I	0.129801	0.129801	0.129801	0.129801	0.129801	0.129801	0.129801	0.129801	0.050695	0.003813	0.879356	0.066137	0.436658	
4527000	-128.868028	598	1	0	'0 0 0 0 0 0 0 0 	I	0.152094	0.152094	0.152094	0.152094	0.152094	0.152094	0.152094	0.152094	0.075571	0.004278	0.870853	0.049298	0.321311	
4528000	-128.501675	78	1	1	'0 0 0 0 0 Z 0 0 	D	0.161522	0.161522	0.161522	0.161522	0.161522	0.000000	0.161522	0.161522	0.203490	0.058603	0.315014	0.422893	0.488446	
4529000	-130.930204	390	1	1	'0 0 0 0 Z 0 0 0 	D	0.126111	0.126111	0.126111	0.126111	0.000000	0.126111	0.126111	0.126111	0.796549	0.040728	0.102192	0.060531	0.108375	
4530000	-129.239292	626	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.209022	0.209022	0.209022	0.000000	0.000000	0.209022	0.209022	0.000000	0.308284	0.000000	0.691716	0.433956	
4531000	-130.757622	800	1	4	'Z 0 0 0 Z Z Z 0 	I	0.000000	0.214925	0.214925	0.214925	0.000000	0.000000	0.000000	0.214925	0.000000	0.999998	0.000000	0.000002	0.246848	
4532000	-128.612034	596	1	1	'0 0 0 0 0 Z 0 0 	D	0.165794	0.165794	0.165794	0.165794	0.165794	0.000000	0.165794	0.165794	0.207845	0.076596	0.301234	0.414326	0.437934	
4533000	-130.960155	543	1	1	'0 0 0 Z 0 0 0 0 	D	0.214487	0.214487	0.214487	0.000000	0.214487	0.214487	0.214487	0.214487	0.069750	0.002402	0.787764	0.140083	0.386665	
4534000	-129.181063	927	1	1	'0 0 0 0 0 Z 0 0 	D	0.237336	0.237336	0.237336	0.237336	0.237336	0.000000	0.237336	0.237336	0.233826	0.221900	0.181535	0.362738	0.316914	
4535000	-128.835513	85	1	0	'0 0 0 0 0 0 0 0 	I	0.164097	0.164097	0.164097	0.164097	0.164097	0.164097	0.164097	0.164097	0.111848	0.007827	0.822748	0.057576	0.256319	
4536000	-130.747944	267	1	3	'0 0 0 0 Z Z Z 0 	D	0.159504	0.159504	0.159504	0.159504	0.000000	0.000000	0.000000	0.159504	0.695069	0.304928	0.000000	0.000002	0.144072	
4537000	-127.057348	44	1	1	'0 0 0 0 0 Z 0 0 	D	0.167299	0.167299	0.167299	0.167299	0.167299	0.000000	0.167299	0.167299	0.194897	0.076642	0.242158	0.486303	0.118123	
4538000	-126.992864	913	2	1	'0 1 1 0 0 Z 1 1 	D	0.020744	0.165876	0.165876	0.020744	0.020744	0.000000	0.165876	0.165876	0.000021	0.000622	0.000000	0.999357	0.174900	
4539000	-128.286541	940	1	2	'0 0 0 0 Z Z 0 0 	D	0.162733	0.162733	0.162733	0.162733	0.000000	0.000000	0.162733	0.162733	0.477739	0.117397	0.000000	0.404865	0.380295	
4540000	-129.056260	11	1	0	'0 0 0 0 0 0 0 0 	I	0.146171	0.146171	0.146171	0.146171	0.146171	0.146171	0.146171	0.146171	0.080876	0.006254	0.847348	0.065522	0.060990	
4541000	-128.957742	83	1	0	'0 0 0 0 0 0 0 0 	I	0.165935	0.165935	0.165935	0.165935	0.165935	0.165935	0.165935	0.165935	0.135207	0.012696	0.778953	0.073144	0.160712	
4542000	-128.520967	804	1	0	'0 0 0 0 0 0 0 0 	I	0.095323	0.095323	0.095323	0.095323	0.095323	0.095323	0.095323	0.095323	0.023399	0.000655	0.949384	0.026562	0.079830	
4543000	-128.837205	977	1	1	'0 0 0 0 0 Z 0 0 	D	0.127501	0.127501	0.127501	0.127501	0.127501	0.000000	0.127501	0.127501	0.079838	0.021169	0.165855	0.733139	0.155601	
4544000	-130.642160	473	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.169367	0.169367	0.169367	0.000000	0.000000	0.169367	0.169367	0.000000	0.153352	0.000000	0.846648	0.165897	
4545000	-130.195552	619	1	4	'Z Z 0 0 Z Z 0 0 	D	0.000000	0.000000	0.254345	0.254345	0.000000	0.000000	0.254345	0.254345	0.000000	0.067791	0.000000	0.932209	0.217645	
4546000	-128.958684	174	1	2	'0 0 0 0 Z Z 0 0 	D	0.183547	0.183547	0.183547	0.183547	0.000000	0.000000	0.183547	0.183547	0.429175	0.151425	0.000000	0.419400	0.215726	
4547000	-127.470922	954	2	0	'1 0 1 0 0 0 1 0 	D	0.118187	0.070193	0.118187	0.070193	0.070193	0.070193	0.118187	0.070193	0.007992	0.000183	0.978176	0.013649	0.176104	
4548000	-129.902912	582	1	1	'0 0 0 Z 0 0 0 0 	D	0.176684	0.176684	0.176684	0.000000	0.176684	0.176684	0.176684	0.176684	0.031310	0.000372	0.911168	0.057149	0.401589	
4549000	-132.182795	536	1	3	'0 0 0 0 Z Z 0 Z 	D	0.150836	0.150836	0.150836	0.150836	0.000000	0.000000	0.150836	0.000000	0.977564	0.022207	0.000000	0.000230	0.253060	
4550000	-129.474485	63	1	1	'0 0 0 Z 0 0 0 0 	D	0.177863	0.177863	0.177863	0.000000	0.177863	0.177863	0.177863	0.177863	0.017505	0.000043	0.926778	0.055674	0.255119	
4551000	-130.453329	211	1	4	'0 0 0 0 Z Z Z Z 	D	0.167932	0.167932	0.167932	0.167932	0.000000	0.000000	0.000000	0.000000	0.991985	0.008015	0.000000	0.000000	0.321122	
4552000	-126.757259	388	2	0	'1 1 1 0 0 1 1 1 	D	0.118994	0.118994	0.118994	0.084182	0.084182	0.118994	0.118994	0.118994	0.034919	0.000743	0.938186	0.026152	0.165118	
4553000	-130.688230	312	1	1	'0 0 0 0 0 0 Z 0 	D	0.189574	0.189574	0.189574	0.189574	0.189574	0.189574	0.000000	0.189574	0.307666	0.075968	0.505396	0.110971	0.337718	
4554000	-128.902304	776	1	1	'0 0 0 0 0 0 Z 0 	D	0.149131	0.149131	0.149131	0.149131	0.149131	0.149131	0.000000	0.149131	0.210345	0.017578	0.730674	0.041403	0.166828	
4555000	-128.750278	976	1	1	'0 0 0 0 0 Z 0 0 	D	0.199585	0.199585	0.199585	0.199585	0.199585	0.000000	0.199585	0.199585	0.214518	0.128688	0.209477	0.447316	0.419430	
4556000	-131.824777	756	1	4	'0 0 0 0 Z Z Z Z 	D	0.125801	0.125801	0.125801	0.125801	0.000000	0.000000	0.000000	0.000000	0.998640	0.001360	0.000000	0.000000	0.137285	
4557000	-129.706789	861	1	1	'0 0 0 0 0 Z 0 0 	D	0.160935	0.160935	0.160935	0.160935	0.160935	0.000000	0.160935	0.160935	0.144378	0.062283	0.202147	0.591191	0.393893	
4558000	-129.007514	43	1	0	'0 0 0 0 0 0 0 0 	I	0.099650	0.099650	0.099650	0.099650	0.099650	0.099650	0.099650	0.099650	0.012041	0.000121	0.978022	0.009816	0.259086	
4559000	-128.310016	922	1	1	'0 0 0 0 0 Z 0 0 	D	0.193726	0.193726	0.193726	0.193726	0.193726	0.000000	0.193726	0.193726	0.219228	0.106979	0.215193	0.458600	0.038005	
4560000	-128.296206	101	1	3	'0 0 0 0 Z Z Z 0 	D	0.197922	0.197922	0.197922	0.197922	0.000000	0.000000	0.000000	0.197922	0.778334	0.221665	0.000000	0.000001	0.176998	
4561000	-131.497174	454	1	1	'0 0 0 Z 0 0 0 0 	D	0.228588	0.228588	0.228588	0.000000	0.228588	0.228588	0.228588	0.228588	0.055681	0.000966	0.800630	0.142723	0.221682	
4562000	-128.413610	925	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.215305	0.215305	0.215305	0.000000	0.000000	0.215305	0.215305	0.000000	0.321329	0.000000	0.678671	0.131462	
4563000	-128.278235	707	1	1	'0 0 0 0 0 Z 0 0 	D	0.158411	0.158411	0.158411	0.158411	0.158411	0.000000	0.158411	0.158411	0.161927	0.045604	0.240172	0.552297	0.441563	
4564000	-129.564104	268	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.234670	0.234670	0.234670	0.000000	0.000000	0.234670	0.234670	0.000000	0.394812	0.000000	0.605188	0.326191	
4565000	-128.470904	901	1	2	'0 0 0 0 Z Z 0 0 	D	0.192506	0.192506	0.192506	0.192506	0.000000	0.000000	0.192506	0.192506	0.361331	0.166864	0.000000	0.471805	0.187546	
4566000	-130.833999	41	1	3	'0 Z 0 0 Z Z 0 0 	D	0.317379	0.000000	0.317379	0.317379	0.000000	0.000000	0.317379	0.317379	0.001419	0.062573	0.000000	0.936008	0.356684	
4567000	-128.737188	578	1	2	'0 0 0 0 Z 0 Z 0 	I	0.135857	0.135857	0.135857	0.135857	0.000000	0.135857	0.000000	0.135857	0.970351	0.029639	0.000010	0.000000	0.491310	
4568000	-130.421429	687	1	2	'0 0 0 0 Z 0 Z 0 	I	0.123407	0.123407	0.123407	0.123407	0.000000	0.123407	0.000000	0.123407	0.975946	0.024048	0.000007	0.000000	0.149894	
4569000	-128.503773	748	1	1	'0 0 0 0 0 Z 0 0 	D	0.179121	0.179121	0.179121	0.179121	0.179121	0.000000	0.179121	0.179121	0.205353	0.087480	0.259495	0.447673	0.357847	
4570000	-128.682216	153	1	1	'0 0 0 0 0 Z 0 0 	D	0.146483	0.146483	0.146483	0.146483	0.146483	0.000000	0.146483	0.146483	0.153867	0.033734	0.251562	0.560837	0.429863	
4571000	-128.811848	644	1	1	'0 0 0 0 0 Z 0 0 	D	0.157674	0.157674	0.157674	0.157674	0.157674	0.000000	0.157674	0.157674	0.191090	0.074110	0.296664	0.438136	0.125089	
4572000	-127.734754	577	1	0	'0 0 0 0 0 0 0 0 	I	0.103939	0.103939	0.103939	0.103939	0.103939	0.103939	0.103939	0.103939	0.022176	0.000495	0.955976	0.021353	0.465375	
4573000	-131.020087	738	1	1	'0 0 0 0 0 Z 0 0 	D	0.270002	0.270002	0.270002	0.270002	0.270002	0.000000	0.270002	0.270002	0.242577	0.256258	0.176617	0.324548	0.333868	
4574000	-130.419488	136	1	1	'0 0 0 0 0 0 Z 0 	D	0.144609	0.144609	0.144609	0.144609	0.144609	0.144609	0.000000	0.144609	0.198922	0.018259	0.717751	0.065068	0.036403	
