Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
620	0.254839	114	0.096491	143	0.846154	123	0.601626	2.112851	620	0.254839	0.364000	0.368518	
657	0.234399	112	0.125000	139	0.848921	92	0.500000	2.112851	657	0.234399	0.332000	0.368412	
626	0.268371	117	0.094017	122	0.844262	135	0.548148	2.112851	626	0.268371	0.356000	0.368376	
676	0.289941	98	0.030612	114	0.807018	112	0.669643	2.112851	676	0.289941	0.366000	0.368369	
666	0.307808	107	0.093458	117	0.803419	110	0.445455	2.112851	666	0.307808	0.358000	0.368339	
627	0.282297	113	0.097345	142	0.830986	118	0.500000	2.112851	627	0.282297	0.365000	0.368329	
630	0.255556	96	0.093750	138	0.818841	136	0.654412	2.112851	630	0.255556	0.372000	0.368340	
656	0.266768	110	0.036364	106	0.707547	128	0.664062	2.112851	656	0.266768	0.339000	0.368256	
645	0.268217	105	0.133333	120	0.841667	130	0.507692	2.112851	645	0.268217	0.354000	0.368215	
652	0.276074	123	0.097561	118	0.872881	107	0.607477	2.112851	652	0.276074	0.360000	0.368192	
635	0.251969	125	0.064000	131	0.839695	109	0.541284	2.112851	635	0.251969	0.337000	0.368104	
